playerId,playerName,team,position,season,role,GP,Mins,G,A,S,GI,SOT,KP,Tackles,FC,FS,OFF,YC,RC,AerialsWonPercentage,Pass%,GoalsConceded,GAA,Corners,GoalsFreeKick,HitWoodwork,PenaltyAttempts,PenaltiesSuccessful,YellowRedCards,Xg,Xgefficiency,TacklesWonPercentage,DuelsWonPercentage,AerialDuelsWonPercentage,CrossCompletePercentage,TotalDistanceCovered,AverageDistanceCovered,TotalDistanceCoveredWalking,AverageDistanceCoveredWalking,TotalDistanceCoveredJogging,AverageDistanceCoveredJogging,TotalDistanceCoveredLowIntensityRunning,AverageDistanceCoveredLowIntensityRunning,TotalDistanceCoveredSprinting,AverageDistanceCoveredSprinting,TotalDistanceCoveredHighIntensityRunning,AverageDistanceCoveredHighIntensityRunning,Sprints,AerialDuels,AerialDuelsLost,AerialDuelsWon,Appearances,Carries,Catches,CleanSheets,CornersWon,CrossesNotClaimed,Drops,Duels,DuelsLost,DuelsWon,ForwardPasses,GkSuccessfulDistribution,GkUnsuccessfulDistribution,GamesPlayed,GoalAssists,GoalKicks,GoalkeeperSmother,GoalsConcededInsideBox,GoalsConcededOutsideBox,GroundDuels,GroundDuelsLost,GroundDuelsWon,HandballsConceded,Index,KeyPasses(attemptAssists),LastPlayerTackle,LeftsidePasses,OpenPlayPasses,PenaltiesFaced,PenaltyGoalsConceded,ProgressiveCarries,Punches,Recoveries,RightsidePasses,SavesMade,SavesMadeFromInsideBox,SavesMadeFromOutsideBox,SavesMade-Caught,SavesMade-Parried,Starts,SuccessfulDribbles,SuccessfulLaunches,SuccessfulLongPasses,SuccessfulOpenPlayPasses,SuccessfulPassesOppositionHalf,SuccessfulPassesOwnHalf,SuccessfulShortPasses,TacklesLost,ThrowInsToOwnPlayer,TimePlayed,TotalBigChancesCreated,TotalBigChancesSaved,TotalClearances,TotalFoulsConceded,TotalFoulsWon,TotalLossesOfPossession,TotalPasses,TotalSuccessfulPasses(ExclCrosses&Corners),TotalTackles,TotalUnsuccessfulPasses(ExclCrosses&Corners),Touches,UnsuccessfulCrosses&Corners,UnsuccessfulLaunches,UnsuccessfulLongPasses,UnsuccessfulPassesOppositionHalf,UnsuccessfulPassesOwnHalf,UnsuccessfulShortPasses,YellowCards,WinningGoal,Putthrough/blockedDistribution,SuccessfulLay-offs,SubstituteOn,FoulAttemptedTackle,PenaltiesConceded,ShotsOffTarget(incWoodwork),TotalShots,TotalTouchesInOppositionBox,OwnGoalScored,PenaltiesSaved,SavesFromPenalty,UnsuccessfulLay-offs,Interceptions,Putthrough/blockedDistributionWon,StraightRedCards,TotalRedCards,TacklesWon,Goals,RedCards-2ndYellow,SubstituteOff,BackwardPasses,FinalThirdTouches,Assists(intentional),BlockedShots,Blocks,CornersTaken(inclShortCorners),GoalsFromInsideBox,Offsides,PenaltiesTaken,PenaltyGoals,RightFootGoals,SecondGoalAssists,ShotsOnTarget(IncGoals),SuccessfulCornersIntoBox,SuccessfulCrosses&Corners,SuccessfulCrossesOpenPlay,ThroughBalls,ThrowInsToOppositionPlayer,TimesTackled,TotalBigChancesScored,UnsuccessfulCornersIntoBox,UnsuccessfulCrossesOpenPlay,UnsuccessfulDribbles,HomeGoals,AwayGoals,Overruns,ClearancesOffTheLine,HeadedGoals,TotalBigChancesMissed,PenaltiesOffTarget,GoalsOpenplay,AttemptsFromSetPieces,GoalsFromOutsideBox,LeftFootGoals,OtherGoals,FoulWonPenalty,SetPiecesGoals
cpl::Football_Player::b0fedc30eb604eb788bae2badfa4fe2b,K. Froese,Valour,Midfielder,2025,midfielder,14,957,3,4,15,7,9,4,5,14,8,3,3,0,0,82.0,22,2.07,0,0,0,0,0,0,0,0,62.5,44.3,55.56,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,4.0,5.0,14.0,124.0,,,3.0,,,79.0,44.0,35.0,110.0,,,14.0,4.0,,,21.0,1.0,70.0,40.0,30.0,,10.0,10.0,,71.0,321.0,,2.0,74.0,,39.0,59.0,,,,,,13.0,14.0,,10.0,259.0,180.0,88.0,257.0,3.0,4.0,957.0,3.0,,2.0,14.0,8.0,113.0,329.0,267.0,8.0,62.0,476.0,5.0,,8.0,60.0,7.0,54.0,3.0,1.0,18.0,8.0,1.0,9.0,,6.0,15.0,40.0,,,,,5.0,5.0,,,5.0,3.0,,13.0,89.0,94.0,3.0,6.0,2.0,,2.0,3.0,,,3.0,,9.0,,1.0,1.0,3.0,,22.0,1.0,,5.0,10.0,2.0,1.0,2.0,,,2.0,,3.0,1.0,1.0,,,,
cpl::Football_Player::9b7094aee7c641cbac9d8be17145e9af,Michel,Vancouver,Midfielder,2025,midfielder,13,580,0,0,2,0,0,0,10,9,11,0,1,0,0,87.0,15,2.33,1,0,1,0,0,0,0,0,71.43,52.05,50.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,3.0,3.0,13.0,101.0,,,,,,73.0,35.0,38.0,87.0,,,13.0,,,,13.0,2.0,67.0,32.0,35.0,,10.0,4.0,,66.0,272.0,,,59.0,,36.0,97.0,,,,,,5.0,10.0,,15.0,236.0,145.0,101.0,230.0,4.0,,580.0,1.0,,1.0,9.0,11.0,66.0,283.0,245.0,14.0,38.0,368.0,3.0,,5.0,31.0,10.0,33.0,1.0,0.0,11.0,1.0,8.0,8.0,,2.0,2.0,5.0,,,,1.0,7.0,5.0,,,10.0,,,3.0,33.0,18.0,,1.0,,1.0,,,,,,,,,1.0,,,,15.0,,1.0,,1.0,,,,,,,,,,,,,,
cpl::Football_Player::b0f2bab1e3bd4880a057607ae79ef51c,A. Ouattara,Vancouver,Midfielder,2025,midfielder,7,306,0,1,5,1,0,1,4,7,5,0,3,0,0,81.0,4,1.18,0,0,0,0,0,0,0,0,44.44,52.08,57.14,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,6.0,8.0,7.0,41.0,,,,,,48.0,23.0,25.0,37.0,,,7.0,1.0,,,2.0,2.0,34.0,17.0,17.0,,10.0,2.0,,27.0,124.0,,,16.0,,13.0,43.0,,,,,,4.0,3.0,3.0,7.0,100.0,52.0,50.0,95.0,5.0,,306.0,1.0,,3.0,7.0,5.0,36.0,126.0,102.0,9.0,24.0,183.0,,1.0,5.0,20.0,4.0,19.0,3.0,0.0,5.0,2.0,3.0,7.0,,5.0,5.0,5.0,,,,,6.0,2.0,,,4.0,,,3.0,19.0,35.0,1.0,,1.0,,,,,,,,,,,,,,7.0,,,,1.0,,,1.0,,,,,,,,,,,
cpl::Football_Player::0525cb3281384e73b36ee21ac71810c5,L. López,Inter Toronto,Midfielder,2025,midfielder,11,779,3,0,9,3,4,0,9,5,9,2,3,0,0,89.0,11,1.27,25,0,1,0,0,0,0,0,69.23,41.79,20.0,3.12,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.0,1.0,11.0,165.0,,1.0,5.0,,,67.0,39.0,28.0,145.0,,,11.0,,,,11.0,,62.0,35.0,27.0,,10.0,19.0,,160.0,489.0,,2.0,88.0,,33.0,140.0,,,,,,9.0,5.0,,28.0,435.0,305.0,161.0,431.0,4.0,4.0,779.0,1.0,,5.0,5.0,9.0,116.0,518.0,459.0,13.0,59.0,653.0,24.0,2.0,15.0,79.0,4.0,44.0,3.0,2.0,6.0,16.0,2.0,4.0,,5.0,9.0,6.0,,,,1.0,4.0,5.0,,,9.0,3.0,,7.0,73.0,80.0,,2.0,1.0,25.0,2.0,2.0,,,3.0,,4.0,7.0,7.0,1.0,5.0,,13.0,1.0,12.0,6.0,7.0,3.0,0.0,1.0,,,,,2.0,4.0,1.0,,,,1.0
cpl::Football_Player::82ff8e880ba54f74a34fe1f8165f3b46,Matthew Baldisimo,Pacific,Midfielder,2025,midfielder,11,836,0,0,1,0,0,0,11,6,2,0,1,0,0,87.0,24,2.58,0,0,0,0,0,0,0,0,61.11,66.67,66.67,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,3.0,6.0,11.0,81.0,,,2.0,,,39.0,13.0,26.0,184.0,6.0,1.0,11.0,,7.0,,23.0,1.0,30.0,10.0,20.0,,10.0,,,152.0,452.0,,2.0,40.0,,24.0,114.0,,,,,,10.0,,3.0,27.0,386.0,91.0,327.0,391.0,7.0,2.0,836.0,,,34.0,6.0,2.0,71.0,485.0,418.0,18.0,67.0,578.0,1.0,15.0,40.0,44.0,24.0,27.0,1.0,0.0,11.0,,1.0,1.0,,1.0,1.0,2.0,,,,,7.0,8.0,,,11.0,,,1.0,35.0,4.0,,,6.0,,,,,,,,,,,,3.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,
cpl::Football_Player::5e3618d3335b4f5b8d239395023ae296,R. Juhmi,Pacific,Midfielder,2025,midfielder,10,701,0,1,2,1,1,1,19,19,7,0,4,0,0,86.0,18,2.31,0,0,0,0,0,0,0,0,61.29,53.76,61.54,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,5.0,8.0,10.0,66.0,,,,,,93.0,43.0,50.0,106.0,,,10.0,1.0,,,17.0,1.0,80.0,38.0,42.0,,10.0,1.0,,102.0,353.0,,2.0,28.0,,36.0,98.0,,,,,,8.0,4.0,,11.0,301.0,123.0,193.0,305.0,12.0,1.0,701.0,1.0,,9.0,19.0,7.0,73.0,368.0,316.0,31.0,52.0,478.0,2.0,6.0,19.0,38.0,16.0,33.0,4.0,0.0,10.0,4.0,2.0,13.0,,1.0,2.0,,,,,,9.0,5.0,,,19.0,,,7.0,62.0,27.0,1.0,,3.0,,,,,,,,1.0,,,,1.0,,11.0,,,2.0,3.0,,,,,,,,,,,,,,
cpl::Football_Player::45331ec5d96b40fc917dd8c77336b5bb,Jessé Costa,Inter Toronto,Midfielder,2025,midfielder,5,75,0,0,1,0,1,0,0,4,1,0,2,0,0,75.0,1,1.2,1,0,0,0,0,0,0,0,0.0,12.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,,5.0,9.0,,,2.0,,,8.0,7.0,1.0,12.0,,,5.0,,,,1.0,,6.0,5.0,1.0,,10.0,2.0,,7.0,36.0,,,5.0,,3.0,6.0,,,,,,,,,2.0,27.0,13.0,15.0,25.0,,,75.0,,,,4.0,1.0,14.0,36.0,27.0,,9.0,46.0,2.0,,2.0,9.0,2.0,7.0,2.0,0.0,3.0,1.0,5.0,1.0,,,1.0,2.0,,,,,,,,,,,,,11.0,7.0,,1.0,,1.0,,,,,,,1.0,1.0,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,
cpl::Football_Player::e8768ad114d74ff98efac31e2ba6d402,H. Paton,Forge,Midfielder,2025,midfielder,6,115,0,1,1,1,1,1,1,0,3,0,0,0,0,83.0,1,0.78,0,0,0,0,0,0,0,0,50.0,66.67,66.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1.0,2.0,6.0,21.0,,,1.0,,,12.0,4.0,8.0,23.0,,,6.0,1.0,,,1.0,,9.0,3.0,6.0,,10.0,1.0,,16.0,62.0,,,10.0,,7.0,12.0,,,,,,,1.0,,3.0,51.0,42.0,10.0,48.0,1.0,2.0,115.0,1.0,,1.0,,3.0,21.0,62.0,51.0,2.0,11.0,91.0,5.0,,1.0,13.0,3.0,10.0,,0.0,6.0,4.0,6.0,,,,1.0,7.0,,,,,,3.0,,,1.0,,,,11.0,43.0,1.0,2.0,,,,,,,,,1.0,,1.0,1.0,,,1.0,,,5.0,,,,,,,,,,,,,,,
cpl::Football_Player::88ac022bf06149f1be2ce2ab7f3c087c,Z. Verhoven,Vancouver,Midfielder,2025,midfielder,2,41,0,0,1,0,0,0,1,1,0,0,0,0,0,59.0,0,0.0,0,0,0,0,0,0,0,0,100.0,18.18,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,,2.0,6.0,,,,,,11.0,9.0,2.0,3.0,,,2.0,,,,,,10.0,8.0,2.0,,10.0,1.0,,6.0,12.0,,,3.0,,2.0,1.0,,,,,,,1.0,,,7.0,4.0,3.0,7.0,,,41.0,,,1.0,1.0,,11.0,12.0,7.0,1.0,5.0,23.0,1.0,,,4.0,2.0,5.0,,0.0,1.0,,2.0,1.0,,1.0,1.0,2.0,,,,,,,,,1.0,,,,2.0,13.0,,,,,,,,,,,,,,,,,3.0,,,1.0,2.0,,,,,,,,,,,,,,
cpl::Football_Player::43059b02bd294234aae2d3c8a806f9b7,L. Juričić,Wanderers,Midfielder,2025,midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cpl::Football_Player::c3af4ebd8c0846c096482cc3c95b4e78,C. Elva,Cavalry,Forward,2025,forward,21,725,4,4,29,8,12,4,4,12,8,1,0,0,0,75.0,10,1.24,0,0,2,1,0,0,0,0,100.0,58.59,66.67,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.0,19.0,38.0,21.0,68.0,,1.0,2.0,,,99.0,41.0,58.0,69.0,,,21.0,4.0,,,9.0,1.0,42.0,22.0,20.0,1.0,10.0,20.0,,48.0,234.0,,1.0,28.0,,26.0,72.0,,,,,,5.0,8.0,2.0,8.0,174.0,122.0,60.0,173.0,,,725.0,4.0,,12.0,12.0,8.0,100.0,242.0,181.0,4.0,61.0,370.0,3.0,4.0,7.0,51.0,13.0,54.0,,0.0,13.0,13.0,16.0,5.0,,17.0,29.0,52.0,,,,1.0,2.0,4.0,,,4.0,4.0,,3.0,53.0,98.0,2.0,4.0,,,3.0,1.0,1.0,,3.0,,12.0,,1.0,1.0,2.0,,10.0,3.0,,3.0,2.0,2.0,2.0,1.0,,,7.0,,4.0,,1.0,1.0,,1.0,
cpl::Football_Player::0b3c2dfa6c324a4f9203996ab6e6181b,J. Herdman,Vancouver,Forward,2025,forward,17,650,0,2,5,2,2,2,9,7,17,3,1,0,0,78.0,11,1.52,3,0,0,0,0,0,0,0,47.37,48.96,40.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,6.0,4.0,17.0,83.0,,,5.0,,,96.0,49.0,47.0,51.0,,,17.0,2.0,,,10.0,1.0,86.0,43.0,43.0,,10.0,4.0,,8.0,167.0,,1.0,44.0,,27.0,71.0,,,,,,8.0,7.0,,11.0,131.0,67.0,69.0,120.0,10.0,9.0,650.0,2.0,,9.0,7.0,17.0,97.0,169.0,131.0,19.0,38.0,324.0,10.0,2.0,4.0,36.0,12.0,34.0,1.0,0.0,12.0,4.0,9.0,5.0,,3.0,5.0,16.0,,,,,2.0,7.0,,,9.0,,,7.0,39.0,9.0,1.0,2.0,2.0,3.0,,3.0,,,,,2.0,2.0,5.0,3.0,2.0,1.0,24.0,,1.0,7.0,11.0,,,1.0,,,1.0,,,,,,,,
cpl::Football_Player::5689e826363240e892378a5cd52e5101,N. Wähling,Cavalry,Forward,2025,forward,24,755,1,1,8,2,3,1,6,11,8,4,0,0,0,76.0,9,1.07,1,0,0,0,0,0,0,0,66.67,44.32,46.67,35.48,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,16.0,14.0,24.0,80.0,,1.0,7.0,,,88.0,49.0,39.0,79.0,,,24.0,1.0,,,8.0,1.0,58.0,33.0,25.0,,10.0,12.0,,65.0,225.0,,1.0,46.0,,30.0,27.0,,,,,,6.0,8.0,1.0,10.0,169.0,124.0,60.0,162.0,3.0,24.0,755.0,2.0,,15.0,11.0,8.0,120.0,229.0,172.0,9.0,57.0,410.0,20.0,3.0,5.0,60.0,17.0,52.0,,0.0,18.0,3.0,18.0,2.0,,5.0,8.0,23.0,,,,2.0,4.0,5.0,,,6.0,1.0,,5.0,58.0,17.0,1.0,4.0,2.0,1.0,,4.0,,,1.0,,3.0,,12.0,11.0,1.0,,19.0,,1.0,19.0,9.0,1.0,0.0,,,,,,,3.0,1.0,,,,1.0
cpl::Football_Player::2d8cec65b1bb4b20872a91ac73584d29,A. Musse,Cavalry,Forward,2025,forward,26,2128,10,7,58,17,25,7,14,30,44,6,3,1,0,80.0,28,1.18,56,0,2,1,1,0,0,0,66.67,42.31,55.0,15.18,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,18.0,22.0,26.0,242.0,,1.0,23.0,,,260.0,150.0,110.0,141.0,,,26.0,7.0,,,26.0,2.0,220.0,132.0,88.0,,10.0,41.0,,221.0,592.0,,1.0,144.0,,86.0,76.0,,,,,,24.0,23.0,2.0,14.0,469.0,415.0,118.0,479.0,7.0,5.0,2128.0,7.0,,9.0,30.0,44.0,354.0,619.0,493.0,21.0,126.0,1148.0,78.0,6.0,15.0,177.0,27.0,111.0,3.0,3.0,28.0,27.0,2.0,18.0,1.0,33.0,58.0,92.0,,,,2.0,20.0,17.0,1.0,1.0,14.0,10.0,,15.0,181.0,184.0,6.0,15.0,2.0,56.0,7.0,6.0,1.0,1.0,2.0,,25.0,17.0,40.0,17.0,3.0,,84.0,8.0,29.0,35.0,48.0,6.0,4.0,7.0,,,11.0,,8.0,10.0,3.0,8.0,,2.0,1.0
cpl::Football_Player::4677d430ee38453e9a424d4e8c1cc96b,T. Borges,Forge,Forward,2025,forward,23,1235,4,3,23,7,11,3,18,20,23,8,2,0,0,80.0,12,0.87,37,0,0,0,0,0,0,0,81.82,46.05,35.29,10.34,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,11.0,6.0,23.0,130.0,,,13.0,,,152.0,82.0,70.0,102.0,,,23.0,3.0,,,9.0,3.0,135.0,71.0,64.0,,10.0,23.0,,138.0,429.0,,2.0,55.0,,57.0,57.0,,,,,,16.0,20.0,1.0,30.0,340.0,276.0,95.0,322.0,4.0,3.0,1235.0,11.0,,3.0,20.0,23.0,199.0,442.0,352.0,22.0,90.0,709.0,42.0,4.0,11.0,117.0,15.0,79.0,2.0,1.0,27.0,13.0,7.0,17.0,1.0,12.0,23.0,65.0,,,,1.0,9.0,10.0,,,18.0,4.0,,16.0,145.0,158.0,3.0,6.0,1.0,37.0,3.0,8.0,,,1.0,,11.0,10.0,19.0,6.0,4.0,,35.0,3.0,17.0,19.0,16.0,2.0,2.0,1.0,,,2.0,,4.0,4.0,1.0,3.0,,,
cpl::Football_Player::c39cf7fa836f436d961ce8dbbf72dc90,N. Ampomah,Forge,Forward,2025,forward,21,1416,6,3,35,9,14,3,25,40,23,20,11,0,0,75.0,14,0.89,0,0,1,0,0,0,0,0,71.43,43.7,20.0,21.05,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,8.0,2.0,21.0,228.0,,1.0,16.0,,,238.0,134.0,104.0,140.0,,,21.0,3.0,,,12.0,2.0,228.0,126.0,102.0,1.0,10.0,22.0,,221.0,508.0,,,110.0,,76.0,39.0,,,,,,17.0,44.0,,22.0,379.0,301.0,90.0,357.0,10.0,10.0,1416.0,13.0,,5.0,40.0,23.0,308.0,508.0,379.0,35.0,129.0,899.0,45.0,,11.0,156.0,18.0,118.0,11.0,0.0,38.0,8.0,4.0,25.0,,21.0,35.0,100.0,,,,,4.0,11.0,,,25.0,6.0,,14.0,108.0,84.0,3.0,8.0,,,6.0,20.0,,,3.0,,14.0,,12.0,12.0,5.0,,74.0,5.0,,45.0,45.0,4.0,2.0,6.0,,1.0,5.0,,5.0,,,2.0,,3.0,
cpl::Football_Player::99a91175ff8e476ca86125ecab87f00b,Mo Babouli,Forge,Forward,2025,forward,26,1699,4,2,23,6,9,2,13,19,20,10,1,0,0,82.0,15,0.79,17,0,2,0,0,0,0,0,52.0,39.31,25.0,9.76,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,9.0,3.0,26.0,219.0,,4.0,12.0,,,173.0,105.0,68.0,148.0,,,26.0,2.0,,,12.0,3.0,161.0,96.0,65.0,,10.0,20.0,,133.0,561.0,,2.0,94.0,,83.0,149.0,,,,,,19.0,20.0,,40.0,455.0,309.0,170.0,432.0,12.0,9.0,1699.0,9.0,,5.0,19.0,20.0,242.0,578.0,472.0,25.0,106.0,869.0,34.0,12.0,25.0,118.0,22.0,81.0,1.0,3.0,22.0,22.0,7.0,10.0,,14.0,23.0,56.0,,,,,3.0,8.0,,,13.0,4.0,,10.0,148.0,63.0,2.0,8.0,1.0,17.0,4.0,10.0,,,2.0,1.0,9.0,3.0,7.0,4.0,4.0,1.0,55.0,3.0,6.0,24.0,18.0,3.0,1.0,6.0,,2.0,3.0,,4.0,3.0,,,,,
cpl::Football_Player::2989b90b079449a0916022698aecc47b,B. Badibanga,Forge,Forward,2025,forward,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cpl::Football_Player::31115f5131a74426969fd8573af2d8b9,B. Wright,Forge,Forward,2025,forward,28,1962,12,0,44,12,24,0,8,24,17,24,4,0,0,71.0,19,0.87,0,0,3,3,3,0,0,0,47.06,44.83,53.06,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.0,23.0,26.0,28.0,64.0,,1.0,11.0,,,145.0,80.0,65.0,17.0,,,28.0,,,,15.0,4.0,96.0,57.0,39.0,,10.0,7.0,,36.0,151.0,,1.0,39.0,,27.0,54.0,,,,,,25.0,5.0,,4.0,93.0,66.0,71.0,132.0,9.0,,1962.0,1.0,,9.0,24.0,17.0,137.0,194.0,136.0,17.0,58.0,413.0,1.0,2.0,3.0,50.0,9.0,55.0,4.0,2.0,12.0,7.0,3.0,9.0,,20.0,44.0,107.0,,,,8.0,4.0,9.0,,,8.0,12.0,,22.0,87.0,40.0,,7.0,2.0,,12.0,24.0,3.0,3.0,11.0,,24.0,,1.0,1.0,1.0,2.0,28.0,11.0,,1.0,8.0,7.0,5.0,2.0,,1.0,19.0,,9.0,,,,,,
cpl::Football_Player::04cd976c461148d79ab8cafc0bf69c62,D. Choinière,Forge,Forward,2025,forward,24,1228,3,4,21,7,13,4,11,18,16,4,1,0,0,86.0,12,0.88,3,0,1,0,0,0,0,0,84.62,31.16,14.29,23.33,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,6.0,1.0,24.0,213.0,,2.0,10.0,,,138.0,95.0,43.0,102.0,,,24.0,4.0,,,9.0,3.0,131.0,89.0,42.0,1.0,10.0,13.0,,141.0,499.0,,2.0,99.0,,60.0,84.0,,,,,,13.0,13.0,,28.0,427.0,302.0,136.0,403.0,2.0,5.0,1228.0,3.0,,3.0,18.0,16.0,182.0,503.0,431.0,13.0,72.0,747.0,23.0,3.0,9.0,84.0,11.0,63.0,1.0,0.0,24.0,10.0,11.0,11.0,,8.0,21.0,54.0,,,,1.0,3.0,12.0,,,11.0,3.0,,10.0,176.0,173.0,3.0,3.0,2.0,3.0,3.0,4.0,,,1.0,,13.0,,7.0,7.0,1.0,,52.0,2.0,1.0,22.0,28.0,3.0,0.0,4.0,2.0,,5.0,,3.0,,,2.0,,,
cpl::Football_Player::6b48ced0357d4fd4a50e8ba77b6784d8,T. Warschewski,Cavalry,Forward,2025,forward,30,2575,11,5,61,16,33,5,27,30,85,6,3,0,0,82.0,35,1.22,11,0,1,3,2,0,0,0,72.97,46.83,43.0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,57.0,43.0,30.0,384.0,,3.0,22.0,,,489.0,260.0,229.0,178.0,,,30.0,5.0,,,31.0,4.0,389.0,203.0,186.0,6.0,10.0,39.0,,124.0,657.0,,2.0,160.0,,89.0,206.0,,,,,,29.0,65.0,1.0,39.0,534.0,448.0,112.0,511.0,10.0,3.0,2575.0,7.0,,8.0,30.0,85.0,451.0,674.0,550.0,37.0,124.0,1424.0,39.0,4.0,18.0,151.0,12.0,106.0,3.0,3.0,46.0,20.0,1.0,18.0,,28.0,61.0,161.0,,,,1.0,6.0,24.0,,,27.0,11.0,,12.0,166.0,204.0,3.0,29.0,3.0,11.0,6.0,6.0,3.0,2.0,11.0,,33.0,3.0,10.0,7.0,2.0,,165.0,4.0,7.0,29.0,57.0,8.0,3.0,4.0,,,7.0,,8.0,7.0,5.0,,,,
cpl::Football_Player::1e2de1b3d9654cbe87321fe6e1f3837b,C. Chanda,Cavalry,Forward,2025,forward,2,21,0,0,0,0,0,0,0,1,0,0,0,0,0,86.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2.0,,,,,,,2.0,2.0,,,,,2.0,,,,,,2.0,2.0,,,10.0,,,4.0,7.0,,,,,,,,,,,,,,,1.0,6.0,5.0,1.0,5.0,,1.0,21.0,,,2.0,1.0,,3.0,7.0,6.0,,1.0,12.0,1.0,,,1.0,1.0,1.0,,0.0,,,2.0,1.0,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,
cpl::Football_Player::0f153dc7081442a3bc20cd568ca71e39,W. Timóteo,Wanderers,Forward,2025,forward,28,1982,1,5,18,6,6,5,43,30,17,1,5,0,0,80.0,32,1.45,51,0,1,0,0,0,0,0,75.44,44.34,38.71,10.83,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0,19.0,12.0,28.0,208.0,,6.0,15.0,,,212.0,118.0,94.0,282.0,,,28.0,5.0,,,29.0,3.0,181.0,99.0,82.0,1.0,10.0,33.0,,83.0,781.0,,3.0,117.0,,90.0,250.0,,,,,,21.0,8.0,6.0,32.0,622.0,402.0,285.0,618.0,14.0,133.0,1982.0,12.0,,56.0,30.0,17.0,328.0,813.0,650.0,57.0,163.0,1420.0,88.0,24.0,52.0,205.0,46.0,111.0,5.0,0.0,57.0,5.0,7.0,20.0,2.0,12.0,18.0,32.0,,,,1.0,19.0,30.0,,,43.0,1.0,,4.0,198.0,82.0,5.0,5.0,8.0,51.0,,1.0,,,1.0,,6.0,19.0,37.0,13.0,3.0,20.0,33.0,,28.0,54.0,23.0,1.0,0.0,1.0,,,1.0,,,1.0,1.0,,,,
cpl::Football_Player::b940ad457329419389bb304e2399a9ae,J. Bahamboula,Wanderers,Forward,2025,forward,22,1164,3,2,22,5,8,2,9,18,27,8,3,0,0,79.0,13,1.01,0,0,1,1,1,0,0,0,40.91,44.86,39.58,15.22,0,0,0,0,0,0,0,0,0,0,0,0,0,48.0,29.0,19.0,22.0,131.0,,,28.0,,,185.0,102.0,83.0,52.0,,,22.0,2.0,,,12.0,1.0,137.0,73.0,64.0,,10.0,12.0,,65.0,225.0,,2.0,82.0,,52.0,16.0,,,,,,12.0,15.0,1.0,3.0,176.0,135.0,51.0,176.0,13.0,8.0,1164.0,2.0,,7.0,18.0,27.0,198.0,228.0,179.0,22.0,49.0,537.0,39.0,2.0,2.0,81.0,7.0,47.0,3.0,0.0,33.0,1.0,10.0,8.0,,14.0,22.0,83.0,,,,,6.0,11.0,,,9.0,3.0,,10.0,95.0,,2.0,9.0,1.0,,3.0,8.0,1.0,1.0,2.0,,8.0,,7.0,7.0,,,48.0,3.0,,39.0,21.0,2.0,1.0,5.0,,,4.0,,2.0,,,1.0,,1.0,
